Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
53,262,2,2,66,450,33,33,33.0,0.0,225,225,225.0,0.0,1969465.64885496,15267.1755725191,87.3333333333,67.2631647585,165,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,7633.5877862596,7633.5877862596,33,225,109.8,105.162731041,11059.2,0,0,0,0,0,0,0,0,1,137.25,33.0,225.0,64,0,0,0,0,0,2,66,2,450,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,93026,4,4,304,640,76,76,76.0,0.0,160,160,160.0,0.0,10147.700642831,85.9974630748,13289.4285714286,28854.590535171,77443,3,92807,30935.6666666667,53575.218238784,92799,3,15580,5193.3333333333,8911.1127438347,15483,48,0,0,0,0,80,80,42.9987315374,42.9987315374,76,160,113.3333333333,44.2718872424,1960.0,0,0,0,0,0,0,0,0,1,127.5,76.0,160.0,80,0,0,0,0,0,4,304,4,640,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118600,7,6,372,3904,197,0,53.1428571429,77.4433740902,1460,0,650.6666666667,681.6587611604,36053.9629005059,109.6121416526,9883.3333333333,12271.3209064012,42422,11,118600,19766.6666666667,20394.1790289942,57735,223,54822,10964.4,12408.7722317722,29867,48,0,0,0,0,152,132,59.0219224283,50.5902192243,0,1460,305.4285714286,527.2014232334,277941.340659341,0,0,0,1,0,0,0,0,0,328.9230769231,53.1428571429,650.6666666667,152,0,0,0,0,0,7,372,6,3904,8192,946,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,211420,1,1,46,223,46,46,46.0,0.0,223,223,223.0,0.0,1272.3488790086,9.4598429666,211420.0,0.0,211420,211420,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.7299214833,4.7299214833,46,223,105.0,102.1909976466,10443.0,0,0,0,0,0,0,0,0,1,157.5,46.0,223.0,32,0,0,0,0,0,1,46,1,223,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,121,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,99173.5537190083,16528.9256198347,121.0,0.0,121,121,121,121.0,0.0,121,121,0,0.0,0.0,0,0,0,0,0,0,40,0,16528.9256198347,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,16210,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5237482,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.2911773253,0.7637257751,1745827.33333333,2990118.76688641,5198446,63,5237482,2618741.0,3648253.79792169,5198446,39036,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5727943313,0.1909314438,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,151700,1,1,64,92,64,64,64.0,0.0,92,92,92.0,0.0,1028.3454185893,13.1839156229,151700.0,0.0,151700,151700,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.5919578115,6.5919578115,64,92,73.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,110.0,64.0,92.0,20,0,0,0,0,0,1,64,1,92,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,156,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,76923.0769230769,12820.5128205128,156.0,0.0,156,156,156,156.0,0.0,156,156,0,0.0,0.0,0,0,0,0,0,0,40,0,12820.5128205128,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,16127,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118918366,102,209,1270,277361,217,0,12.4509803922,41.3225964725,2836,0,1327.0861244019,471.7633882255,2343.0443031819,2.6152394324,383607.632258065,4714403.25001332,58923739,1,118918366,1177409.56435644,8235494.19146072,58923739,1,118881493,571545.639423077,5756342.55435296,59002578,1,0,0,0,0,3284,6696,0.8577312608,1.7575081716,0,2836,893.0480769231,730.0001239458,532900.18096092,0,0,0,1,0,0,0,0,2,895.9196141479,12.4509803922,1327.0861244019,3284,0,0,0,0,0,102,1270,209,277361,29200,374,12,32,648193.0,805039.656167322,1217442,78944,58792592.0,185469.866064544,58923739,58661445,BENIGN
443,62883392,15,14,2091,3948,1708,0,139.4,437.4056306385,1601,0,282.0,569.341590044,96.0348958275,0.4611710513,2245835.42857143,4126918.39055907,10012861,70,62883392,4491670.85714286,4990350.90725222,10063548,340,62832516,4833270.46153846,5056964.95941946,10063582,217,0,0,0,0,312,364,0.2385367507,0.2226343006,0,1708,201.3,494.1607409852,244194.837931034,0,0,0,1,0,0,0,0,0,208.2413793103,139.4,282.0,312,0,0,0,0,0,15,2091,14,3948,8192,123,14,20,428689.333333333,926130.357200036,2319145,50496,9976379.5,66265.1914258156,10012861,9841498,BENIGN
53782,4,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,2,31,0,0,110,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115924458,17,16,944,3540,430,0,55.5294117647,140.9530585191,1767,0,221.25,543.1732074885,38.6803619992,0.2846681414,3622639.3125,4776525.38064502,9992415,2,115885213,7242825.8125,4439724.86649859,10030865,39152,115885363,7725690.86666667,4151024.89585045,10031481,2,0,0,0,0,352,464,0.1466472244,0.138020917,0,1767,131.8823529412,388.7713953739,151143.197860963,0,0,0,1,0,0,0,0,0,135.8787878788,55.5294117647,221.25,352,0,0,0,0,0,17,944,16,3540,8192,980,16,20,49307.75,27969.7027420256,133973,38750,9607793.33333333,1330750.81995134,9992415,5382092,BENIGN
80,59579,3,4,429,2267,429,0,143.0,247.6832654824,2267,0,566.75,1133.5,45250.8434179828,117.491062287,9929.8333333333,15019.1452275643,29452,4,29470,14735.0,20558.4225562177,29272,198,30397,10132.3333333333,16983.8377386659,29740,4,0,0,0,0,104,136,50.3533124087,67.1377498783,0,2267,337.0,794.1552565013,630682.571428572,0,0,0,1,0,0,0,0,1,385.1428571429,143.0,566.75,104,0,0,0,0,0,3,429,4,2267,29200,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,65913352,2,2,99,177,51,48,49.5,2.1213203436,110,67,88.5,30.405591591,4.1873154926,0.0606857318,21971117.3333333,37981798.3996257,65828715,23481,65852196,65852196.0,0.0,65852196,65852196,65889871,65889871.0,0.0,65889871,65889871,0,0,0,0,64,40,0.0303428659,0.0303428659,48,110,64.8,26.4707385617,700.7,0,0,0,0,0,0,0,0,1,81.0,49.5,88.5,64,0,0,0,0,0,2,99,2,177,-1,-1,1,32,23481.0,0.0,23481,23481,65828715.0,0.0,65828715,65828715,BENIGN
443,23730052,5,3,31,0,31,0,6.2,13.8636214605,0,0,0.0,0.0,1.3063603906,0.3371252621,3390007.42857143,4808553.98935944,10216786,3,23730052,5932513.0,5147772.56773303,10239995,3,20479963,10239981.5,99.7020561473,10240052,10239911,0,0,0,0,160,96,0.2107032888,0.1264219733,0,31,3.4444444444,10.3333333333,106.7777777778,0,0,0,0,1,0,0,0,0,3.875,6.2,0.0,160,0,0,0,0,0,5,31,3,0,5768,71,1,32,23226.0,59.3969696197,23268,23184,10216756.5,41.71930009,10216786,10216727,BENIGN
53,31111,1,1,45,397,45,45,45.0,0.0,397,397,397.0,0.0,14207.19359712,64.2859438784,31111.0,0.0,31111,31111,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.1429719392,32.1429719392,45,397,162.3333333333,203.2272947547,41301.3333333333,0,0,0,0,0,0,0,0,1,243.5,45.0,397.0,32,0,0,0,0,0,1,45,1,397,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,65307723,16,15,868,6530,550,0,54.25,143.3296898762,3020,0,435.3333333333,864.9587658765,113.2790987063,0.4746758664,2176924.1,4115631.29413824,10226206,3,61547240,4103149.33333333,5158899.91636299,10280003,218,65253804,4660986.0,5082511.54195461,10280080,3,0,0,0,0,520,488,0.2449939956,0.2296818709,0,3020,231.1875,621.1797536063,385864.286290323,0,0,0,1,0,0,0,0,0,238.6451612903,54.25,435.3333333333,520,0,0,0,0,0,16,868,15,6530,29200,237,3,32,96016.1666666667,103275.352539542,306826,53777,10161857.1666667,80692.8911079945,10226206,10000427,BENIGN
443,5147460,9,6,371,4466,178,0,41.2222222222,73.8203525083,1418,0,744.3333333333,716.7408643761,939.6867581293,2.9140585842,367675.714285714,1325016.23080343,4970964,3,5147460,643432.5,1748802.07372312,4970964,3,101493,20298.6,21740.1607468758,43708,178,0,0,0,0,296,200,1.7484351505,1.1656234337,0,1418,302.3125,547.0760725591,299292.229166667,0,0,0,1,0,0,0,0,0,322.4666666667,41.2222222222,744.3333333333,296,0,0,0,0,0,9,371,6,4466,29200,349,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,89,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,134831.460674157,22471.9101123596,89.0,0.0,89,89,89,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0,0,0,40,0,22471.9101123596,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,14227,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,843.466647923,140.5777746538,14227.0,0.0,14227,14227,14227,14227.0,0.0,14227,14227,0,0.0,0.0,0,0,0,0,0,0,40,0,140.5777746538,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183103,2,2,82,336,41,41,41.0,0.0,168,168,168.0,0.0,2282.8681124831,21.8456278707,61034.3333333333,105669.53530859,183051,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,10.9228139353,10.9228139353,41,168,91.8,69.5607648032,4838.7,0,0,0,0,0,0,0,0,1,114.75,41.0,168.0,40,0,0,0,0,0,2,82,2,336,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5726296,7,5,332,159,232,0,47.4285714286,83.4143415784,141,0,31.8,61.0999181669,85.744781618,2.0955954774,520572.363636364,1659535.8239505,5523605,3,5726296,954382.666666667,2279358.15725705,5606872,3,152193,38048.25,39517.5129647181,87336,790,0,0,0,0,160,108,1.2224306952,0.8731647823,0,232,37.7692307692,70.082277653,4911.5256410256,0,0,0,1,0,0,0,0,0,40.9166666667,47.4285714286,31.8,160,0,0,0,0,0,7,332,5,159,29200,440,6,20,202688.0,0.0,202688,202688,5523605.0,0.0,5523605,5523605,BENIGN
53,61748,2,2,60,244,30,30,30.0,0.0,122,122,122.0,0.0,4923.2363801257,64.7794260543,20582.6666666667,35605.1985296155,61696,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,64,32.3897130271,32.3897130271,30,122,66.8,50.3904752905,2539.2,0,0,0,0,0,0,0,0,1,83.5,30.0,122.0,40,0,0,0,0,0,2,60,2,244,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,379868,3,4,432,2278,426,0,144.0,244.2375892446,2266,0,569.5,1131.0035366877,7134.0570935167,18.4274537471,63311.3333333333,126932.821143574,320815,5,349803,174901.5,206352.850633327,320815,28988,350986,116995.333333333,201890.607325684,350118,5,0,0,0,0,72,92,7.8974801773,10.5299735698,0,2266,338.75,792.6742710597,628332.5,0,0,0,1,0,0,0,0,1,387.1428571429,144.0,569.5,72,0,0,0,0,0,3,432,4,2278,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31383,1,1,95,177,95,95,95.0,0.0,177,177,177.0,0.0,8667.1127680591,63.7287703534,31383.0,0.0,31383,31383,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.8643851767,31.8643851767,95,177,122.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,183.5,95.0,177.0,32,0,0,0,0,0,1,95,1,177,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61123,1,1,58,126,58,58,58.0,0.0,126,126,126.0,0.0,3010.3234461659,32.7209070235,61123.0,0.0,61123,61123,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,16.3604535118,16.3604535118,58,126,80.6666666667,39.2598183049,1541.3333333333,0,0,0,0,0,0,0,0,1,121.0,58.0,126.0,40,0,0,0,0,0,1,58,1,126,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,224,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,857142.857142857,17857.1428571429,74.6666666667,89.3103204189,174,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,40,40,8928.5714285714,8928.5714285714,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5092210,4,5,463,964,457,0,115.75,227.5175817382,476,0,192.8,258.5366511735,280.231962154,1.7674055076,636526.25,1667238.23825012,4757845,79,334365,111455.0,158212.061983276,292579,238,5050767,1262691.75,2332424.3090902,4757924,9364,0,0,0,0,104,112,0.7855135589,0.9818919487,0,476,142.7,225.7028774493,50941.7888888889,0,0,0,1,0,0,0,0,1,158.5555555556,115.75,192.8,104,0,0,0,0,0,4,463,5,964,8192,60,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30921,2,2,60,188,30,30,30.0,0.0,94,94,94.0,0.0,8020.4391837263,129.3619223182,10307.0,17847.0515211897,30915,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,64.6809611591,64.6809611591,30,94,55.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,69.5,30.0,94.0,40,0,0,0,0,0,2,60,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
64559,116,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,206896.551724138,34482.7586206897,38.6666666667,17.0391705588,49,19,0,0.0,0.0,0,0,97,48.5,0.7071067812,49,48,0,0,0,0,20,60,8620.6896551724,25862.0689655172,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,1,6,3,18,229,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
139,80,3,1,4,4,4,0,1.3333333333,2.3094010768,4,4,4.0,0.0,100000.0,50000.0,26.6666666667,40.1289587871,73,3,80,40.0,52.3259018078,77,3,0,0.0,0.0,0,0,1,0,0,0,96,32,37500.0,12500.0,0,4,2.4,2.19089023,4.8,0,1,0,0,1,0,0,0,0,3.0,1.3333333333,4.0,96,0,0,0,0,0,3,4,1,4,302,302,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4609854,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,6.7247249045,0.8677064393,1536618.0,2641403.0188945,4586618,3,4609854,2304927.0,3259654.78103924,4609851,3,0,0.0,0.0,0,0,0,0,0,0,96,32,0.6507798295,0.2169266098,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,96,0,0,0,0,0,3,31,1,0,267,972,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30615,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,5356.8512167238,130.654907725,10205.0,17630.5601726094,30563,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,80,65.3274538625,65.3274538625,33,49,39.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,25078,2,2,84,282,42,42,42.0,0.0,141,141,141.0,0.0,14594.4652683627,159.5023526597,8359.3333333333,14394.785595254,24981,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,79.7511763299,79.7511763299,42,141,81.6,54.224533193,2940.3,0,0,0,0,0,0,0,0,1,102.0,42.0,141.0,64,0,0,0,0,0,2,84,2,282,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60550,4,2,188,350,47,47,47.0,0.0,175,175,175.0,0.0,8885.2188274154,99.0916597853,12110.0,16557.9261835533,30380,3,30167,10055.6666666667,17372.7728452695,30116,3,3,3.0,0.0,3,3,0,0,0,0,80,40,66.0611065235,33.0305532618,47,175,83.5714285714,62.4576046687,3900.9523809524,0,0,0,0,0,0,0,0,0,97.5,47.0,175.0,80,0,0,0,0,0,4,188,2,350,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5300924,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.263756281,0.754585427,1766974.66666667,3040351.75154987,5277645,58,5300924,2650462.0,3715397.82943603,5277645,23279,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5659390702,0.1886463567,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,173,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1109826.58959538,23121.387283237,57.6666666667,59.0959671495,121,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11560.6936416185,11560.6936416185,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,49986,3,4,344,369,338,0,114.6666666667,193.4356051334,357,0,92.25,176.5226614347,14263.9939182971,140.0392109791,8331.0,12765.2235859776,26097,1,26275,13137.5,18355.7849328216,26117,158,23889,7963.0,13569.4897472234,23631,1,0,0,0,0,72,92,60.0168047053,80.0224062738,0,357,89.125,159.5775113945,25464.9821428571,0,0,0,1,0,0,0,0,1,101.8571428571,114.6666666667,92.25,72,0,0,0,0,0,3,344,4,369,8192,60,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5603673,8,6,382,3938,201,0,47.75,74.7772883778,1460,0,656.3333333333,682.6506183009,770.9229285863,2.4983613426,431051.769230769,1503258.41404775,5433934,3,5603673,800524.714285714,2043265.46283375,5433934,3,98177,19635.4,26765.3369453852,54469,48,0,0,0,0,172,132,1.4276350529,1.0707262897,0,1460,288.0,516.0233937111,266280.142857143,0,0,0,1,0,0,0,0,0,308.5714285714,47.75,656.3333333333,172,0,0,0,0,0,8,382,6,3938,8192,946,7,20,169736.0,0.0,169736,169736,5433934.0,0.0,5433934,5433934,BENIGN
53,23706,1,1,56,120,56,56,56.0,0.0,120,120,120.0,0.0,7424.2807728001,84.3668269636,23706.0,0.0,23706,23706,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,44,42.1834134818,42.1834134818,56,120,77.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,116.0,56.0,120.0,44,0,0,0,0,0,1,56,1,120,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55390,4,3,0,83,0,46,6,27.6666666667,20.2072594216,0,0,0.0,0.0,20750000.0,750000.0,2.0,1.4142135624,3,1,4,2.0,1.4142135624,3,1,0,0.0,0.0,0,0,1,0,0,0,60,0,750000.0,0.0,6,46,32.25,18.8745860882,356.25,0,1,0,0,1,0,0,0,0,43.0,27.6666666667,0.0,60,0,0,0,0,0,3,83,0,0,123,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,104244529,2,2,150,342,78,72,75.0,4.2426406871,206,136,171.0,49.4974746831,4.719672147,0.0383713183,34748176.3333333,60138243.1896192,104189838,23787,104220742,104220742.0,0.0,104220742,104220742,104213625,104213625.0,0.0,104213625,104213625,0,0,0,0,52,40,0.0191856591,0.0191856591,72,206,114.0,57.6714834212,3326.0,0,0,0,0,0,0,0,0,1,142.5,75.0,171.0,52,0,0,0,0,0,2,150,2,342,-1,-1,1,20,30904.0,0.0,30904,30904,104189838.0,0.0,104189838,104189838,BENIGN
80,59227,3,4,439,2351,433,0,146.3333333333,248.278741203,2337,2,587.75,1166.1681911285,47106.8938153207,118.1893393216,9871.1666666667,14837.5926270627,29064,5,29247,14623.5,20429.0220152605,29069,178,30163,10054.3333333333,16553.4403171466,29160,5,0,0,0,0,72,84,50.652573995,67.5367653266,0,2337,348.75,817.3264341743,668022.5,0,0,0,1,0,0,0,0,1,398.5714285714,146.3333333333,587.75,72,0,0,0,0,0,3,439,4,2351,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,92854,2,2,90,384,45,45,45.0,0.0,192,192,192.0,0.0,5104.7881620609,43.0783811144,30951.3333333333,53605.8178030457,92850,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,64,21.5391905572,21.5391905572,45,192,103.8,80.5152159533,6482.7,0,0,0,0,0,0,0,0,1,129.75,45.0,192.0,40,0,0,0,0,0,2,90,2,384,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,174268,9,8,569,3723,208,0,63.2222222222,84.1661716157,1460,0,465.375,631.411782663,24628.7327564441,97.5508986159,10891.75,12865.044000443,35120,2,174268,21783.5,16100.780726412,47878,48,115538,16505.4285714286,21357.4567138907,47823,3,0,0,0,0,192,172,51.6445933849,45.906305231,0,1460,238.4444444444,459.7056887417,211329.320261438,0,0,0,1,0,0,0,0,0,252.4705882353,63.2222222222,465.375,192,0,0,0,0,0,9,569,8,3723,8192,980,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,627,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,188197.767145136,3189.7926634769,627.0,0.0,627,627,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1594.8963317384,1594.8963317384,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5258349,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.2820851184,0.7606950395,1752783.0,3015810.33562076,5235115,4,5258349,2629174.5,3685356.39783732,5235115,23234,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5705212796,0.1901737599,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53800,1,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,2,37,0,0,119,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,210,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,876190.476190476,19047.619047619,70.0,117.7837000607,206,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,9523.8095238095,9523.8095238095,38,54,44.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,134677,1,1,46,166,46,46,46.0,0.0,166,166,166.0,0.0,1574.1366380303,14.8503456418,134677.0,0.0,134677,134677,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,7.4251728209,7.4251728209,46,166,86.0,69.2820323028,4800.0,0,0,0,0,0,0,0,0,1,129.0,46.0,166.0,32,0,0,0,0,0,1,46,1,166,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30894,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,4143.1993267301,64.7374894802,30894.0,0.0,30894,30894,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.3687447401,32.3687447401,56,72,61.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117020501,17,23,2259,11251,725,6,132.8823529412,282.5329366536,1460,6,489.1739130435,649.4664699984,115.4498560897,0.3418204473,3000525.66666667,4547527.22005828,10211736,1,116992011,7312000.6875,4369796.93194313,10240009,201266,116992193,5317826.95454545,4982884.02896076,10240134,48,0,0,0,0,340,460,0.1452736901,0.1965467572,6,1460,329.6585365854,545.5546081629,297629.830487805,0,0,0,0,1,0,0,0,1,337.9,132.8823529412,489.1739130435,340,0,0,0,0,0,17,2259,23,11251,320,5120,16,20,542888.727272727,1236536.67427894,4027063,28271,10092748.6363636,227145.54731109,10211736,9457888,BENIGN
